id,topicid,question,optionA,optionB,optionC,optionD,answer,image,explanation,difficulty,walkthrough_tag
203-3,2,Determine the final steady state current $i_L(\infty)$ as $t \to \infty$.,$1.5 \text{ A}$,$2.0 \text{ A}$,$4.5 \text{ A}$,$3.0 \text{ A}$,optionD,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Indwsource/indwsourceqn1.jpg,"At $t = \infty$, the inductor is again a short. The $6\Omega$ branch and the $(4\Omega + 2\Omega)$ branch are now effectively in parallel across the current source. Since both branches are $6\Omega$, the $6\text{A}$ current splits equally, yielding $i_L(\infty) = 3 \text{ A}$.",3,custom
203-4,2,"Using the initial value, final value, and time constant, find the expression for $i_L(t)$ for $t > 0$.",$i_L(t) = 3 - 1.5e^{-6t} \text{ A}$,$i_L(t) = 4.5e^{-6t} \text{ A}$,$i_L(t) = 3 + 1.5e^{-6t} \text{ A}$,$i_L(t) = 1.5 + 3e^{-6t} \text{ A}$,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Indwsource/indwsourceqn1.jpg,"The general form is $i_L(t) = i_L(\infty) + [i_L(0^+) - i_L(\infty)]e^{-t/\tau}$. Substituting $i_L(\infty) = 3$, $i_L(0^+) = 4.5$, and $\tau = 1/6$, we get $i_L(t) = 3 + (4.5 - 3)e^{-6t} = 3 + 1.5e^{-6t} \text{ A}$.",3,custom
203-5,2,Apply KCL at the output node to determine the expression for $v_0(t)$.,$v_0(t) = 18 + 9e^{-6t} \text{ V}$,$v_0(t) = 6 - 3e^{-6t} \text{ V}$,$v_0(t) = 18 - 9e^{-6t} \text{ V}$,$v_0(t) = 9 + 18e^{-6t} \text{ V}$,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Indwsource/indwsourceqn1.jpg,"By KCL at the output node, $6 = v_0/6 + i_L(t)$, implying $v_0 = 6(6 - i_L(t))$. Substituting $i_L(t) = 3 + 1.5e^{-6t}$, we get $v_0 = 6(6 - 3 - 1.5e^{-6t}) = 6(3 - 1.5e^{-6t}) = 18 - 9e^{-6t} \text{ V}$.",3,custom
204-1,2,"For the interval $0 \le t < 1$, with $R_1 = 10\Omega$ and $C = 0.1F$, determine the time constant $\tau_1$ and the expression for $v_C(t)$ given $v_C(0) = 10V$.","$\tau_1 = 0.1s, v_C(t) = 10e^{-10t}V$","$\tau_1 = 10s, v_C(t) = 10e^{-0.1t}V$","$\tau_1 = 1s, v_C(t) = 10e^{t}V$","$\tau_1 = 1s, v_C(t) = 10e^{-t}V$",optionD,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Capwosource/Capwosourceqn1.jpg,"The time constant is defined as $\tau = RC$. Here $\tau_1 = (10\Omega)(0.1F) = 1s$. Since there are no independent sources, the natural response is $v_C(t) = V_0 e^{-t/\tau}$. Substituting gives $v_C(t) = 10e^{-t/1} = 10e^{-t}V$.",3,custom
204-2,2,"Calculate the voltage across the capacitor at the instant the switch closes, $t = 1$ second.",$5V$,$10V$,$10e^{-1}V \approx 3.68V$,$0V$,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Capwosource/Capwosourceqn1.jpg,"Using the expression from Step 1, $v_C(1) = 10e^{-(1)} = 10/e \approx 3.68V$. Because capacitor voltage cannot change instantaneously, $v_C(1^+) = v_C(1^-) = 10/e V$.",3,custom
204-3,2,Determine the equivalent resistance $R_{eq}$ seen by the capacitor for the interval $t \ge 1$ second when the switch closes.,$20\Omega$,$1\Omega$,$5\Omega$,$10\Omega$,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Capwosource/Capwosourceqn1.jpg,"When the switch closes, $R_2$ is connected in parallel with $R_1$. The equivalent resistance is $R_{eq} = R_1 || R_2 = (10 \times 10) / (10 + 10) = 100 / 20 = 5\Omega$.",3,custom
204-4,2,Calculate the new time constant $\tau_2$ and the voltage expression for $t \ge 1$.,"$\tau_2 = 1s, v_C(t) = 10e^{-2(t-1)}V$","$\tau_2 = 0.5s, v_C(t) = (10/e)e^{-2(t-1)}V$","$\tau_2 = 0.25s, v_C(t) = (10/e)e^{-4(t-1)}V$","$\tau_2 = 0.5s, v_C(t) = (10/e)e^{-0.5(t-1)}V$",optionB,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Capwosource/Capwosourceqn1.jpg,The new time constant is $\tau_2 = R_{eq}C = 5\Omega \times 0.1F = 0.5s$. The response is $v_C(t) = v_C(1^+)e^{-(t-1)/\tau_2} = (10/e)e^{-(t-1)/0.5} = (10/e)e^{-2(t-1)}V$.,3,custom
204-5,2,Assemble the complete piecewise function for $v_C(t)$ for $t \ge 0$.,$v_C(t) = 10e^{-t}V$ for $t \ge 0$,"$v_C(t) = \begin{cases} 10e^{-t}, & 0 \le t < 1 \\ \frac{10}{e}e^{-0.5(t-1)}, & t \ge 1 \end{cases}$","$v_C(t) = \begin{cases} 10e^{-t}, & 0 \le t < 1 \\ \frac{10}{e}e^{-2(t-1)}, & t \ge 1 \end{cases}$","$v_C(t) = \begin{cases} 10e^{-t}, & 0 \le t < 1 \\ \frac{10}{e}e^{-(t-1)}, & t \ge 1 \end{cases}$",optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/question-bank/Transient/Capwosource/Capwosourceqn1.jpg,"Combining the results from the previous steps, for $0 \le t < 1$, $v_C(t) = 10e^{-t}$, and for $t \ge 1$, $v_C(t) = (10/e)e^{-2(t-1)}$.",3,custom
205-1,2,"Given the circuit, what is the Thevenin equivalent resistance ($R_{th}$) seen by the capacitor and the resulting time constant ($\tau$)?","$R_{th} = 18\,\Omega$, $\tau = 6\,\text{s}$","$R_{th} = 8\,\Omega$, $\tau = 2\,\text{s}$","$R_{th} = 12\,\Omega$, $\tau = 4\,\text{s}$","$R_{th} = 4\,\Omega$, $\tau = 1.33\,\text{s}$",optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capwosource/Capwosourceqn2.jpg,"First, find the equivalent resistance of the $12\,\Omega$ and $6\,\Omega$ resistors in parallel: $R_p = (12 \times 6) / (12 + 6) = 72 / 18 = 4\,\Omega$. This is in series with the $8\,\Omega$ resistor, so $R_{eq} = 8 + 4 = 12\,\Omega$. The time constant is $\tau = R_{eq}C = 12 \times (1/3) = 4\,\text{s}$.",3,custom
205-2,2,"With $v_C(0) = 30\text{V}$ and $\tau = 4\,\text{s}$, what is the expression for the capacitor voltage $v_C(t)$ for $t \ge 0$?","$v_C(t) = 10e^{-t/4}\,\text{V}$","$v_C(t) = 30e^{-t/12}\,\text{V}$","$v_C(t) = 30e^{-4t}\,\text{V}$","$v_C(t) = 30e^{-t/4}\,\text{V}$",optionD,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capwosource/Capwosourceqn2.jpg,"For a source-free RC circuit, the voltage is given by $v_C(t) = v_C(0)e^{-t/\tau}$. Substituting the known values, we get $v_C(t) = 30e^{-t/4}\,\text{V}$.",3,custom
205-3,2,"Using nodal analysis at the node with voltage $v_x$, what is the expression for $v_x(t)$ in terms of $v_C(t)$?",$v_x(t) = \frac{1}{2}v_C(t)$,$v_x(t) = v_C(t)$,$v_x(t) = 2v_C(t)$,$v_x(t) = \frac{1}{3}v_C(t)$,optionD,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capwosource/Capwosourceqn2.jpg,"Applying KCL at node $v_x$: $v_x/12 + v_x/6 + (v_x - v_C)/8 = 0$. Multiplying by 24 gives $2v_x + 4v_x + 3v_x - 3v_C = 0$, which simplifies to $9v_x = 3v_C$, or $v_x = (1/3)v_C$.",3,custom
205-4,2,"Using Ohm's law and the defined direction of $i_o(t)$ from the $v_x$ node toward the $v_C$ node, what is the expression for $i_o(t)$?","$i_o(t) = 3.75e^{-t/4}\,\text{A}$","$i_o(t) = -2.5e^{-t/4}\,\text{A}$","$i_o(t) = 2.5e^{-t/4}\,\text{A}$","$i_o(t) = -1.25e^{-t/4}\,\text{A}$",optionB,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capwosource/Capwosourceqn2.jpg,"The current is $i_o(t) = (v_x - v_C) / 8$. Substituting $v_x = 10e^{-t/4}$ and $v_C = 30e^{-t/4}$, we get $i_o(t) = (10e^{-t/4} - 30e^{-t/4}) / 8 = -20e^{-t/4} / 8 = -2.5e^{-t/4}\,\text{A}$.",3,custom
206-1,2,"Looking at the provided circuit, which inductor is bypassed because both of its terminals are connected to the same electrical node?",The $4\text{ mH}$ inductor,The lower-right $2\text{ mH}$ inductor,The right-side $6\text{ mH}$ inductor,The upper-left $12\text{ mH}$ inductor,optionD,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Inductor/indQn2.jpg,"By observing the circuit, the top, left, and center nodes are connected by plain wire, forming a single node (Node A). The upper-left $12\text{ mH}$ inductor is connected between this node and itself, creating a short circuit path that bypasses it entirely.",2,custom
206-2,2,"After removing the bypassed inductor, calculate the equivalent inductance of the $12\text{ mH}$ and $6\text{ mH}$ inductors that are connected in parallel.",18 mH,4 mH,8 mH,2 mH,optionB,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Inductor/indQn2.jpg,"For two parallel inductors $L_1$ and $L_2$, the equivalent inductance is $L_p = \frac{L_1 \cdot L_2}{L_1 + L_2}$. Using $12\text{ mH}$ and $6\text{ mH}$: $L_p = \frac{12 \cdot 6}{12 + 6} = \frac{72}{18} = 4\text{ mH}$.",2,custom
206-3,2,Calculate the equivalent inductance of the branch on the right by combining the $4\text{ mH}$ result from the previous step in series with the $2\text{ mH}$ inductor.,8 mH,4 mH,6 mH,2 mH,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Inductor/indQn2.jpg,"Inductors in series add up directly. The $4\text{ mH}$ equivalent inductance (from the parallel combination) is in series with the bottom-right $2\text{ mH}$ inductor. Thus, $L_{series} = 4\text{ mH} + 2\text{ mH} = 6\text{ mH}$.",2,custom
206-4,2,What is the final equivalent inductance $L_T$ of the entire network by combining the $6\text{ mH}$ branch with the remaining $4\text{ mH}$ branch in parallel?,3.3 mH,10 mH,2.4 mH,1.5 mH,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Inductor/indQn2.jpg,The final circuit consists of a $6\text{ mH}$ branch and a $4\text{ mH}$ branch in parallel across terminals A and B. The equivalent inductance is $L_T = \frac{4 \cdot 6}{4 + 6} = \frac{24}{10} = 2.4\text{ mH}$.,2,custom
207-1,2,"When the switch is open, how many distinct parallel branches exist between the input terminals, and what are their component configurations?",Three branches: all are series combinations,Four branches: two series and two parallel,Three branches: all are parallel combinations,Two branches: one series and one parallel,optionA,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn2.jpg,"With the switch open, the circuit reduces to three distinct paths from the top terminal to the bottom terminal, where each path consists of two capacitors connected in series.",3,custom
207-2,2,"Calculate the individual equivalent capacitances ($C_1$, $C_2$, $C_3$) for the three branches when the switch is open. What are their values in $\mu F$?","$C_1=2\mu F, C_2=2\mu F, C_3=4\mu F$","$C_1=4\mu F, C_2=6\mu F, C_3=2\mu F$","$C_1=18\mu F, C_2=18\mu F, C_3=9\mu F$","$C_1=4\mu F, C_2=4\mu F, C_3=2\mu F$",optionD,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn2.jpg,"For series capacitors, $C_{eq} = \frac{C_a \cdot C_b}{C_a + C_b}$. Branch 1 (outer): $\frac{6 \cdot 12}{6+12} = 4\mu F$. Branch 2 (upper-inner): $\frac{12 \cdot 6}{12+6} = 4\mu F$. Branch 3 (lower-inner): $\frac{6 \cdot 3}{6+3} = 2\mu F$.",3,custom
207-3,2,"What is the total equivalent capacitance ($C_{T,open}$) when the switch is open?",$12\mu F$,$10\mu F$,$8\mu F$,$6\mu F$,optionB,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn2.jpg,"Since the three branches are in parallel, $C_{T,open} = C_1 + C_2 + C_3 = 4\mu F + 4\mu F + 2\mu F = 10\mu F$.",3,custom
207-4,2,How does closing the switch change the electrical connectivity of the inner nodes?,It isolates the outer branch from the rest of the circuit,"It connects the upper-right inner node to the lower-right inner node, forming one single node",It creates a short circuit across the entire network,It disconnects the inner capacitors from the terminals,optionB,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn2.jpg,"Closing the switch acts to merge the two inner-right nodes into a single node, effectively placing the upper capacitors in parallel and the lower capacitors in parallel.",3,custom
207-5,2,"With the switch closed, the inner sections group as parallel pairs in series, while the outer branch remains untouched. What is the total equivalent capacitance ($C_{T,closed}$)?",$10\mu F$,$5\mu F$,$15\mu F$,$8\mu F$,optionA,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn2.jpg,"The inner part becomes $(12||6)$ in series with $(6||3)$, which is $18\mu F$ series $9\mu F$ = $6\mu F$. The outer branch is $4\mu F$. Total $C = 6\mu F + 4\mu F = 10\mu F$.",3,custom
208-1,2,"Looking at the provided circuit diagram, identify the equivalent capacitance of the middle $2\mu F$ and $4\mu F$ capacitors connected in parallel.",$6\mu F$,$1.33\mu F$,$2\mu F$,$8\mu F$,optionA,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn3.jpg,"When capacitors are in parallel, the total capacitance is the sum of the individual capacitances: $C_{eq} = C_1 + C_2 = 2\mu F + 4\mu F = 6\mu F$.",2,custom
208-2,2,"Given the equivalent capacitance of $6\mu F$ calculated in the previous step, what is the resulting capacitance when this is placed in series with the central $3\mu F$ capacitor?",$9\mu F$,$2\mu F$,$0.5\mu F$,$18\mu F$,optionB,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn3.jpg,"For two capacitors in series, the equivalent capacitance is calculated as $C_{eq} = (C_1 \cdot C_2) / (C_1 + C_2)$. Substituting the values: $(6\mu F \cdot 3\mu F) / (6\mu F + 3\mu F) = 18 / 9 = 2\mu F$.",2,custom
208-3,2,The resulting $2\mu F$ branch from the previous step is in parallel with the far-right $2\mu F$ capacitor. What is the total equivalent capacitance for this section?,$4\mu F$,$1\mu F$,$2\mu F$,$0\mu F$,optionA,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn3.jpg,"For parallel capacitors, add the values directly: $C_{eq} = 2\mu F + 2\mu F = 4\mu F$.",2,custom
208-4,2,"Combine the outer $3\mu F$ capacitor, the equivalent $4\mu F$ capacitor, and the $12\mu F$ capacitor, all in series, to find the total equivalent capacitance of the network.",$19\mu F$,$0.5\mu F$,$1.5\mu F$,$2.5\mu F$,optionC,https://raw.githubusercontent.com/jlohix/Duolingo-for-CA/main/Transient/Capacitor/CapQn3.jpg,"For series capacitors, $1/C_{eq} = 1/C_1 + 1/C_2 + 1/C_3 = 1/3 + 1/4 + 1/12$. Finding a common denominator of 12: $1/C_{eq} = 4/12 + 3/12 + 1/12 = 8/12 = 2/3$. Thus, $C_{eq} = 3/2 = 1.5\mu F$.",2,custom
